Id,Location,Name,Category,Description,Latitude,Longitude,Altitude,Date verified,Open,Electricity,Wifi,Kitchen,Parking,Restaurant,Showers,Water,Toilets,Big rig friendly,Tent friendly,Pet friendly,Sanitation dump station,Outdoor gear,Groceries,Artisan goods,Bakery,Rarity in this area,Repairs vehicles,Repairs motorcycles,Repairs bicycles,Sells parts,Recycles batteries,Recycles oil,Bio fuel,Electric vehicle charging,Composting sawdust,Recycling center
b62029d4-4d2a-4356-a71c-22943deefa49,"McCarthy Lake, United States",McCarthy Lake,Hotel,"lakeside campgrounds within Manistee National Forest. Please follow all National Forest rules. High clearance 4x4 recommended, can become crowded on weekends. please don't burn pallets or wood with steel straps.",47.0396,-110.1624,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
ac7816f3-6171-4e25-a317-d2c4673c0ded,"Hilton Hotel, United States",Hilton Hotel,Hotel,"Super clean hotel, very comfortable beds, great water pressure in the shower. Pet friendly, they even gave my dog a treat bag with a toy and treats in it! Large campers (earth roamer etc.) would fit in the back of the hotel parking lot, but if you had a large rig with a trailer you might have to park someplace else.

Great location for doing the TWVT, or a stop on your way south to the KAT or Overland Expo East. Google maps had strange directions coming I-77 south, it wanted me to pass the exit and come back North? It's the Mineral Wells exit, you can see the sign from I-77.",38.9748,-116.2038,0.0,2024-07-12 00:00:00 UTC,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
ac794d39-6405-461a-b19d-7a4fef9f99da,"1st Travel Inn, United States",1st Travel Inn,Hotel,pride in ownership in this older hotel. my room was spotless and updated. $52us for a single. nicest room I've ever had at this price.,44.2527,-114.511,0.0,2024-07-12 00:00:00 UTC,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
95371116-e251-4d1c-843e-944c1c40e1d2,"Caesar‘s Palace Las Vegas, United States",Caesar‘s Palace Las Vegas,Hotel,"The very famous Caesar‘s Palace.

The reason why I put it on here is that they have really good valet parking. Safe and no hight restriction. Self parking is 14ft.

Other than that: enjoy, gamble hard, drink and visit Omnia nightclub.

By the way: Caesar didn’t live there. I asked.",34.7167,-105.6237,0.0,2024-07-12 00:00:00 UTC,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
8db3376c-9cbe-4c9f-84e0-2e0745571856,"Travelodge, United States",Travelodge,Hotel,Great staff. Nice location in Yuba City Ca,36.9874,-119.1561,0.0,2024-07-12 00:00:00 UTC,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
02e1e144-2cec-40bd-b48a-3e477417d81c,"Desert Hills Motel, United States",Desert Hills Motel,Hotel,"Big place with lots of parking no matter what size vehicles. Big rooms for about $50 a night, king size bed, air con, cable tv, fridge/freezer and hot water etc. bit of a luxyry compared to my experience in south america but good value and on historic route 66 too! wiifi is the phone number.",32.19,-99.6246,0.0,2024-07-12 00:00:00 UTC,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
fbd7c23d-faf6-4539-950f-5278a46756b5,"The remerhotel, United States",The remerhotel,Hotel,Friendly clean reasonably priced close to gas and food,44.0378,-120.2616,0.0,2024-07-12 00:00:00 UTC,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
e854ce0b-099b-496c-996b-ad1353ee6d18,"Manago Hotel, United States",Manago Hotel,Hotel,"A very basic accommodation. 45usd two beds with shared toilets (which are reasonably clean). Or 73usd with private toilet , all private rooms have small balconies facing ocean. Rooms only have fan and wifi is free. This place has over 100 year old restaurant on premises which serves delicious food (mains in range of 12-15usd), pancakes are huge fluffy size of a side plate worth trying. There is also a taco truck down the road, few fruit shops and supermarket 10 minutes of walking distance. We stayed here 3 nights on the way back from overland trip in usa. Having a rental car made it convenient as 20 minutes to kona where we dived and few snorkeling places within 10 minutes of drive. Volcano np is 2 hours drive towards hilo but it was closed due to hightened activity. Nice drive.",39.567,-110.7857,0.0,2024-07-12 00:00:00 UTC,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
6f3dd4a9-0107-445a-9330-5570c8ceb021,"Great Plains Bunk House, United States",Great Plains Bunk House,Hotel,"Great place to stay right on the TransAmerica Trail, right before exiting Oklahoma. Owners are kind and accommodating. Rooms are themed and comfortable. $70 a night for a room. They also allow camping on their property. Has a park for kids to play.",39.8084,-105.4587,0.0,2024-07-12 00:00:00 UTC,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
ecf758ae-9fe8-49a9-b30b-e25ce0719581,"Modern Hotel and Bar, United States",Modern Hotel and Bar,Hotel,"Updated retro motel in downtown Boise, ID.",34.3195,-110.7549,0.0,2024-07-12 00:00:00 UTC,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
ef283ad3-3fa0-4af2-a12a-00e93ed84312,"Scottish Motel, United States",Scottish Motel,Hotel,"Nothing special, but we wanted to live the “motel experience” before leaving the country. 60$ + tax for a double room. We cried a little and they accepted just 60$. The room was clean.",48.034,-120.3859,0.0,2024-07-12 00:00:00 UTC,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
f6109b33-fc05-4f0b-90cf-6af1a4dbc9b1,"Motel 6, United States",Motel 6,Hotel,"Very clean, modern and cheap motel, just off interstate highway.",27.96,-81.1462,0.0,2024-07-12 00:00:00 UTC,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
aa4d63b9-1c2b-4ea4-932b-8cd5474a582f,"The flute shop, United States",The flute shop,Hotel,"Very friendly and nice couple having native souvenirs shop and a little motel. Room for 50 usd availible :)
Totally recommended!",43.3834,-106.9053,0.0,2024-07-12 00:00:00 UTC,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
37e90a31-7d1f-47bf-a9cd-2dbed3dab0df,"Denio Junction, United States",Denio Junction,Hotel,"Small motel, cafe, fuel, bar, & RV park.",47.1995,-109.9622,0.0,2024-07-12 00:00:00 UTC,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
d38a8d32-e373-4591-b144-8e4825a29806,"Gulfway Motel, United States",Gulfway Motel,Hotel,Small motel with clean rooms free wifi fridges and microwaves,39.1347,-116.0036,0.0,2024-07-12 00:00:00 UTC,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
f120cde5-0aa8-4bb1-86f9-d83d810d8d9e,"Budget Inn, United States",Budget Inn,Hotel,"$43 including all taxes for a single, strong Wi-Fi, clean, friendly and well lit parking.",44.4126,-114.3108,0.0,2024-07-12 00:00:00 UTC,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
bae545cf-7baf-4b7d-bd61-684ef7798825,"Antelope Lodge, United States",Antelope Lodge,Hotel,"Fairly basic cabins but each is self contained, with parking. Good hot shower, fast WiFi, TV, cooker. $80 a night but the weather was freezing and we were stuck so we were happy to pay.",34.8766,-105.4235,0.0,2024-07-12 00:00:00 UTC,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
b0dd14cf-61f0-4cb5-9c21-015fb3ad8fb6,"Thurston's lobster, United States",Thurston's lobster,Restaurant,"Good place for a lobster sandwich (we preferred the grilled cheese over the roll), some drinks and wifi while looking over the harbor. This area is more off the beaten path and is nothing like bar harbor.",36.7783,-119.4179,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
296f9e6f-0268-4e51-93c8-c098fc1c9c85,"Backslope brewing, United States",Backslope brewing,Restaurant,"In a industry now over saturated in mediocrity this brewery stands out. Great beers at a cheap price $4, and very good food. (Try the ginger pork sand which with fries ($10). This place is very good and should be visited while you come and go from Glacier. Stands apart from most/all of the other Montana breweries we've been too!",31.9809,-99.8864,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
43066b6d-24f8-46db-b1cb-6eb0a4e70485,"Mandarin Gourmet, United States",Mandarin Gourmet,Restaurant,"Chinese restaurant.
All you can eat for 7,99$
Good price for value.",43.8287,-120.5234,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
2bbb3f37-6906-4d9d-bc06-1aebc3f89104,"Rusty Bike, United States",Rusty Bike,Restaurant,"Home cooked food. Local favorite.

Owner is an avid motorcylist with plenty of good advice on riding the Tail of the Dragon.",39.3579,-111.0475,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
6674dee5-e84a-46b1-ba03-3a8d2230b28b,"The Ohana Family Cafe, United States",The Ohana Family Cafe,Restaurant,"A must-stop. The best small-town America experience we've had to date... Excellent pulled pork, delicious BBQ sauce and a delightful variety of yummy pies. The staff and owners are lovely and made us feel extraordinarily welcome. On top of bottomless cups of coffee, there is reasonably fast wifi (no mobile service here). Highly recommend: Roel (from Holland): ""The best place I've eaten at in the US."" :) Lots of free wild camping options between here and the Very Large Array.",39.5993,-105.7205,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
41d5f174-7a2e-43eb-bef0-1db8ef861642,"Mazama Country Store, United States",Mazama Country Store,Restaurant,Country store with a deli and coffee house. Great bakery items.,34.1104,-111.0167,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
5712f30c-8172-4684-82ec-cfd9eabc6f14,"Astoria Pier 39, United States",Astoria Pier 39,Restaurant,"TOP!!!
Wonderful place on the water with a nice beer bar „rogue“ with great cheep food and a lovely cafe - „coffee girl“ - we stayed here overnight on the street - quiet - no problems
and we had many sea lions on the pier -
so nice to see them sooo close :)",47.8249,-120.6477,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
0a482ea3-c965-4216-bd4c-dddbd9d12046,"Wheat Montana bakery, United States",Wheat Montana bakery,Restaurant,"exit 274 on I 90. deli, coffee, etc. Your sweet tooth serviced here.",27.7509,-81.408,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
b222f9fc-6035-4d41-a61b-08cc686f0400,"Schat’s Bakery, United States",Schat’s Bakery,Restaurant,"Good bread :) lots of good food, fresh orange juice, ...",43.1743,-107.1671,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
3f02daea-0bab-4d56-914b-299c5750401f,"Bisbee breakfast club, United States",Bisbee breakfast club,Restaurant,Great place for American breakfast. Not a greasy spoon. Parking for big rigs,46.9904,-110.224,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
be182d5d-cf3b-4828-824a-b97917d7211b,"Alps Haus Cafe in Marleeville, United States",Alps Haus Cafe in Marleeville,Restaurant,GREAT place for a breakfast burrito or lunch! They have WiFi. Across the street is a public water bottle filling station. Very welcoming to a traveler.,38.9256,-116.2654,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
3665aa8c-a23e-4fab-b5f3-89f60a86146d,"Burrito Del Sol, United States",Burrito Del Sol,Restaurant,Really good Baja style tacos. Possibly best in Florida. Only street parking available. Dogs welcome for outside seating.,44.2035,-114.5726,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
71262639-9158-4ef7-a1bd-b8729fa9b134,"Joshua Tree - Crossroads Cafe, United States",Joshua Tree - Crossroads Cafe,Restaurant,"$5 beers and generous mimosas. Ruben excellent, can’t miss cappuccino! Pancakes YES!!",34.6675,-105.6853,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
48c11410-f33d-4520-ad8f-06555a9b4285,"Kiva Koffehouse & Kiva Kottage, United States",Kiva Koffehouse & Kiva Kottage,Restaurant,"Very nice coffee place with organic products, fresh coffee and a variety of drinks and food like breakfast or salads or gluten-free pasta... it’s up on a hill so the view is gorgeous and it is lovely outside for a warm day. We really enjoyed stopping here and we recommend it !

Open Wed-Sun 8-4pm",36.9382,-119.2177,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
4a2aba1a-5bfd-4c7f-a399-cddb2c328a8f,"Paradise bar and grill, United States",Paradise bar and grill,Restaurant,"best food we've had in weeks. open air bar and restaurant... decent prices, live music, nice bartenders, clean bathrooms. had a blackened mahi basket,(12.95) smuggled in our own booze and stayed in the parking lot right on the water. even a tiny dog park here too but no dogs in the bar. ""no dogs"" seems to be the Mantra for Pensacola beach sadly. enjoy!",32.1408,-99.6862,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
1b338dfb-462c-4dac-900a-737f316ecf22,"Ziggy's Roadside BBQ, United States",Ziggy's Roadside BBQ,Restaurant,"This is a simple place where you order at the counter then seat yourself, but they serve up the best BBQ we've ever had. I was worried when the meal came served on a foam plate with plastic utensils, but the the ribs, the brisket, and turkey were all so tender they fell apart with the lightest touch of the fork. The BBQ sauce had the perfect balance of tartness and. sweetness, and we ended up with a plate full of perfection. This place is a ""must stop if you like BBQ!",43.9886,-120.3232,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
bcc754b7-7726-46dc-8d66-13e0bc26f954,"Crawfishtown USA, United States",Crawfishtown USA,Restaurant,This place is a gem! Roadside crawfish with awesome service and RV park in the rear!,39.5178,-110.8473,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
df636822-07af-461b-8068-b9fc9b8cf0c3,"Steamies Burger Bar, United States",Steamies Burger Bar,Restaurant,"In the little touristy town of Telluride.

Burgers start at 5.95$/7.95$double and fries start at 3.95$

Burger was really food but the fries were pretty bad(being nice)",39.7592,-105.5203,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
ed6e2a22-2dbb-4ccb-bbd7-7e55e1f8232e,"Sunsets West Co-op Eatery, United States",Sunsets West Co-op Eatery,Restaurant,"Nice little food co-operative with organic coffee & home made food. A bistro in a small town (next to great haircuts), and down the road from the public library. WIFI",34.2703,-110.8165,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
48e6088a-c738-4b1f-b5a9-02a29803fbb2,"Foothills Cafe, United States",Foothills Cafe,Restaurant,"Great breakfast (and lunch?) spot outside of Yosemite. HUGE portions of tastey food, very reasonable prices.",47.9848,-120.4475,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
8ab03b0f-94a4-4803-a823-ea6ad969cb03,"Rogues Garden, Valdez, United States","Rogues Garden, Valdez",Restaurant,"Great cafe & shop with alternative health products, deli products, fresh fruit and vegetables and delicious coffee, cakes, breads, snacks etc, some veggie, vegan and gluten free.",27.9108,-81.2078,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
2807b417-5040-43f0-be9a-7ddfa57a36fe,"Chez Jacqueline, United States",Chez Jacqueline,Restaurant,"Very nice family. Cajun restaurant. 18$ per plate. Great place.

Closed on Tuesdays",43.3342,-106.9669,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
dd65bd46-58b4-4415-9a4a-cd5009e5d837,"Creekside Cafe & Lodging, United States",Creekside Cafe & Lodging,Restaurant,"I can’t comment on the Lodging as I didn’t stay, but the cafe is great and the baked goods exemplary. Everything is baked on the premises and the Cinnamon buns are to die for!
Cinnamon bun (Texas size) & hot chocolate $9.50",47.1503,-110.0238,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
2354f53e-6ae3-47ed-904e-3defdae51990,"Burr Trail Outpost, United States",Burr Trail Outpost,Restaurant,"Cool place! Water, free WiFi, good food, a place to sit and hang out in the shade (or in the warmth in winter when it's - 6C and snow outside! ). What else do you need?",39.0855,-116.0652,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
9a1fbbeb-d69e-4516-9758-2e2583dbc6cc,"Stan's, United States",Stan's,Restaurant,Best burgers and fries with special sauce. Shakes are their forte. Don't ask me how they make them like this. You just have to see it yourself! An oasis in a barren land.,44.3634,-114.3724,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
264e1710-6413-4eca-a602-3733003bdc9f,"North Fork Beer Shrine & Pizzeria, United States",North Fork Beer Shrine & Pizzeria,Restaurant,"Brewery & Food. Wi-Fi. Good local beer, cider, wine & tasty pizza. They have Gluten free pizza, as well. There are other menu offerings, too, including salads and grinders/sandwiches. In the entry hall there are great free maps of the area.",34.8274,-105.4851,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
e11d490c-b878-47d7-a06e-7fbe9df94157,"Coffee Pot, Home of the 101 Omelettes, United States","Coffee Pot, Home of the 101 Omelettes",Restaurant,"Nice and cheap place for a breakfast! They have 101 different Omelettes ;), Pancakes, and much more! Great for a special breakfast time when you have enough from oatmeal every morning ;)",37.0981,-119.0175,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
e28b75a2-15f7-4961-bfde-af1c5588bc45,"Carniceria Terra Caliente, United States",Carniceria Terra Caliente,Restaurant,"Delicious Mexican food in Parker, AZ, also food and camping supplies such as charcoal",32.3007,-99.486,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
fc5fa7d3-f519-469c-9716-1fd1c8812e07,"Kanab Creek Bakery, United States",Kanab Creek Bakery,Restaurant,"French Bakery with original amazing french bread, sweets, breakfast and all the delicious foods!!!! Nice friendly stuff and french master chef :)
Best bakery we found in the states!!!",44.1485,-120.123,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
b15ef6f3-1441-41d6-8183-0f8b7f249b44,"Bruno's Country Club, United States",Bruno's Country Club,Restaurant,"Don't be fooled by the name, Bruno's is not your usual pretentious ""country club"". lt's a down home cafe & bar with great food.",39.6777,-110.6471,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
42cade1c-7fad-4f0f-b792-f7bb3ef6ac71,"The Living Room, United States",The Living Room,Established Campground,This is a the view point at the en of a great little hike near the U. Of Utah. Follow the trail to red butte peak and you'll see the trail cut off to this viewpoint.,39.5501,-105.7821,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
e4021351-5884-4c1e-a393-36ae7547b4f1,"Allegheny National Forest Ranger Station, United States",Allegheny National Forest Ranger Station,Established Campground,"Allegheny National Forest Ranger Station - info on camping

https://www.fs.usda.gov/detail/allegheny/about-forest/offices",34.0612,-111.0783,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
84ed17a8-2025-4155-8538-efb2c2bcafeb,"CamAmboyCrater, United States",CamAmboyCrater,Established Campground,"Nice space at the trail to the crater, tables, pit toilets, free.",47.7757,-120.7093,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
b974489b-f7a3-469a-ae21-67d8df61b4c1,"Escalante rest area, United States",Escalante rest area,Established Campground,"tables, bbqs, reasons, drinking water near a gas station and grocery store.
nice playground for kids",27.7017,-81.4696,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
2c91849f-16a9-4281-838e-8acb728b5ba8,"Children's park, United States",Children's park,Established Campground,"for those traveling with kids, this is a great place to stop and get out some energy on some great playground equipment and toys. close to the border, new park that was completely deserted :)",43.1251,-107.2287,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
cd04d4d4-2182-4e1a-beb8-8f079f0dcbde,"Bealtiful beach, United States",Bealtiful beach,Established Campground,"Only a day use, until 11 p.m.",46.9412,-110.2856,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
3bbb0f36-7cbb-4e10-8ddc-f2dd98428486,"Hobo Hot Springs (& Showers by Donation) Saratoga, United States",Hobo Hot Springs (& Showers by Donation) Saratoga,Established Campground,"Hot pools, free use, open 24 hours. The bath house is complete with showers and restroom facilities (although the restrooms have no doors, at least on the ladies' side).

No potable water, so bring your own.

Pools range from extremely hot (116°) to pretty cool (100°). Daily temps written on board at bath house. Swimsuits required.

http://saratogachamber.info/play-here/things-to-do/mineral-hot-springs/",38.8764,-116.327,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
23bcf652-1d90-4392-a260-8d208ee161c8,"Holtville Hot Springs (camping), United States",Holtville Hot Springs (camping),Established Campground,"This is a FREE hot springs with two or three pools and a shower. Frequented by area campers.
There is a parking lot with ""no overnight"" posted. But several areas nearby where overnight parking would not be noticed. Just check the dirt roads nearby and along the canal. There is also a campground across the street but we did not check details.
The hot spring parking area has pit toilets, concrete surrounding, shade, seating. Used all day and through the night. Bring flashlights at night.
This is alongside Hwy 8 at Vanderlinden Exit. This is accessible by all vehicles.",44.1543,-114.6342,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
03b2f6ea-b90c-4326-90fa-47fc24b8e00d,"Kelso Dunes, United States",Kelso Dunes,Established Campground,One of the oldest and most extensive dune fields in the West. Famous for their sound.,34.6183,-105.7469,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
d1718317-9bdb-4eea-a84a-72ef6078f146,"Montezuma Castle, United States",Montezuma Castle,Established Campground,Montezuma Castle National Monument,36.889,-119.2793,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
22ce9c60-54d0-441e-af5a-0f98fcbd544a,"Silver City Visitor Center, United States",Silver City Visitor Center,Established Campground,Moderator Note: Overnight parking/camping is NOT available at this location. Please read recent Check-Ins. Obey all signage. Respect the wishes of the locals.,32.0916,-99.7478,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
ceb502a4-03f8-49b8-9cb4-789fd38ef7a9,"Gila Cliff Dwellings National Monument, United States",Gila Cliff Dwellings National Monument,Established Campground,"Free. Open 9-4. Two hour travel time from Silver City plus exploring, leave Silver City before 1 at the latest or don’t bother. Plenty of camping opportunities on the way.

Amazing place to see how people built structures inside Cliff Dweller Canyon's natural cave.",43.9394,-120.3848,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
725d1f4f-1ac7-46cf-b2e0-863e9c653439,"Visitor Center White Sands National Monument, United States",Visitor Center White Sands National Monument,Established Campground,"Beautiful Adobe building. Has an excellent museum. Restrooms and drinking water, sales (t-shirts, books, staff medallians, patches, etc). Entrance to dunes is further up the road and it will blow your mind.",39.4686,-110.9089,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
48d0ecfd-5258-42cb-a418-521604767217,"Film Museum, United States",Film Museum,Established Campground,Museum of Western Film History of the Alabama Hills and Lone Pine. $5 entry fee,39.71,-105.5819,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
03d56477-44b7-4195-a060-bd7a5275ecc8,"Spider Rock, United States",Spider Rock,Established Campground,"Spider Rock lookout is 100m from here. Large parking for all size vehicle, small track to walk out and see the STUNNING vista, with the Spider Rock monument. We were here in winter, it was snowing and absolutely magical. The roads are kept clear to drive with ease.",34.2211,-110.8781,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
